1	2.06
2	1.81
3	1.91
4	1.65
5	1.61
6	1.67
7	1.54
8	1.43
9	1.40
10	1.32
11	1.13
12	1.40
13	1.31
14	1.49
15	1.49
16	1.88
17	1.73
18	2.24
19	2.36
20	2.15
21	2.15
22	1.63
23	1.63
24	1.63
25	1.82
26	1.60
27	2.16
28	2.84
29	3.26
30	3.62
31	2.87
32	2.54
33	3.05
34	3.02
35	2.84
36	2.81
37	3.51
38	3.80
39	3.57
40	3.26
41	3.25
42	3.54
43	2.67
44	2.81
45	2.61
46	2.81
47	2.54
48	1.64
49	1.42
50	1.49
51	1.24
52	1.77
53	1.79
54	3.29
55	3.37
56	3.47
57	3.22
58	2.56
59	2.53
60	2.44
61	2.33
62	2.15
63	2.25
64	2.22
65	2.28
66	2.17
67	2.03
68	2.08
69	2
70	1.98
71	1.91
72	1.82
73	1.72
74	1.74
75	1.55
76	1.55
77	1.53
78	1.43
79	1.19
80	1.23
81	1.26
82	1.33
83	1.47
84	1.63
85	1.51
86	1.70
87	2.07
88	2.02
89	2.11
90	2.20
91	2.68
92	2.60
93	3.33
94	3.55
95	3.25
96	3.87
97	3.64
98	3.11
99	3.06
100	2.94
101	2.58
102	2.58
103	2.15
104	2.19
105	2.20
106	2
107	1.96
108	1.87
109	1.77
110	1.59
111	1.54
112	2.37
113	2.47
114	2.46
115	2.25
116	2.18
117	1.92
118	1.87
119	1.83
120	1.89
121	1.81
122	1.90
123	1.69
124	1.50
125	1.46
126	1.35
127	1.47
128	1.21
129	1.14
130	1.32
131	1.68
132	1.65
133	1.97
134	2.17
135	2.59
136	2.04
137	1.94
138	1.71
139	1.50
140	1.28
141	1.42
142	1.40
143	1.36
144	1.63
145	1.67
146	1.50
147	1.62
148	1.77
149	1.74
150	1.69
151	1.49
152	1.46
153	1.66
154	1.76
155	1.65
156	1.60
157	1.73
158	1.61
159	1.49
160	1.42
161	1.36
162	1.55
163	1.93
164	2.54
165	2.06
166	1.88
167	1.71
168	1.88
169	1.69
170	1.78
171	1.69
172	2.12
173	2.02
174	1.85
175	1.65
176	1.95
177	2.45
178	2.97
179	2.35
180	3.30
181	2.97
182	2.59
183	2.11
184	1.87
185	2
186	2.12
187	3.01
188	3.04
189	3.57
190	3.49
191	3.51
192	2.78
193	3.12
194	2.90
195	2.79
196	2.29
197	2.20
198	2.31
199	1.96
200	1.86
201	1.71
202	1.54
203	1.72
204	2.77
205	5.04
206	6.39
207	5.50
208	4.23
209	4.21
210	3.04
211	2.84
212	2.40
213	2.42
214	2.82
215	2.81
216	2.60
217	2.21
218	2.16
219	2.44
220	2.38
221	2.26
222	2.31
223	2.41
224	2.34
225	1.99
226	1.80
227	1.64
228	1.26
229	1.17
230	1.05
231	1.10
232	1.19
233	1.49
234	1.62
235	1.81
236	1.69
237	1.42
238	1.18
239	1.18
240	1.07
241	1.09
242	1.04
243	1.09
244	1.24
245	1.28
246	2.16
247	2.59
248	2.58
249	2.34
250	2.35
251	2.48
252	2.73
253	2.62
254	2.54
255	3.22
256	3.22
257	2.91
258	3.26
259	3.32
260	3.07
261	2.37
262	3.25
263	2.49
264	2.12
265	2.09
266	2.06
267	2.12
268	2.03
269	2.28
270	2.16
271	2.09
272	1.89
273	1.86
274	2.01
275	2.18
276	2.18
277	2.65
278	3.11
279	3.32
280	2.83
281	2.49
282	2.70
283	2.32
284	2.56
285	2.48
286	2.19
287	2.06
288	2.18
289	2.59
290	2.12
291	2.33
292	2.24
293	2.36
294	2
295	1.83
296	1.95
297	1.96
298	2.01
299	2.07
300	2.08
301	1.76
302	1.88
303	1.92
304	1.95
305	1.89
306	1.66
307	1.74
308	1.75
309	1.63
310	1.45
311	1.70
312	1.94
313	1.90
314	1.85
315	1.80
316	1.58
317	1.87
318	2.91
319	3.70
320	3.90
321	3.49
322	3.18
323	2.90
324	2.56
325	2.22
326	1.82
327	1.63
328	2.09
329	2.34
330	2.22
331	1.88
332	2.66
333	2.65
334	2.43
335	2.53
336	2.57
337	2.29
338	2.02
339	1.90
340	2.36
341	2.09
342	1.61
343	1.46
344	1.32
345	1.23
346	1.14
347	1.16
348	1.26
349	1.21
350	1.20
351	1.31
352	1.45
353	1.51
354	1.46
355	1.69
356	1.59
357	1.64
358	1.61
359	1.64
360	1.57
361	1.37
362	1.27
363	1.30
364	1.65
365	1.59
366	1.70
367	1.66
368	1.90
369	1.91
370	2.31
371	2.24
372	2.41
373	2.36
374	2.52
375	2.74
376	2.63
377	2.64
378	2.26
379	1.89
380	1.68
381	1.52
382	1.53
383	1.50
384	1.35
385	1.33
386	1.65
387	2.26
388	1.97
389	2.09
390	1.97
391	1.86
392	1.59
393	1.63
394	1.43
395	1.39
396	1.11
397	1.24
398	1.27
399	1.30
400	1.20
401	1.36
402	1.20
403	1.26
404	1.21
405	2.47
406	1.95
407	1.70
408	1.67
409	1.47
410	1.42
411	1.38
412	1.69
413	1.52
414	1.61
415	1.54
416	1.60
417	1.65
418	1.55
419	1.36
420	1.31
421	1.28
422	1.28
423	1.28
424	1.42
425	1.43
426	1.53
427	1.66
428	1.84
429	1.98
430	2.13
431	2.47
432	2.43
433	2.77
434	2.54
435	2.69
436	2.43
437	2.57
438	2.62
439	2.78
440	2.67
441	2.78
442	3.19
443	2.83
444	2.73
445	2.74
446	2.38
447	3.54
448	2.94
449	2.62
450	2.43
451	2.10
452	2.17
453	1.93
454	2.35
455	2.51
456	2.39
457	1.99
458	1.97
459	2.30
460	2.20
461	2.05
462	2.16
463	2.12
464	2.06
465	2.01
466	2.03
467	1.79
468	2.03
469	2.13
470	2.13
471	2.05
472	2.34
473	2.28
474	2.22
475	2.26
476	2.16
477	1.95
478	1.67
479	1.64
480	1.64
481	1.41
482	1.59
483	1.42
484	1.25
485	1.16
486	1.13
487	1.32
488	1.20
489	1.54
490	1.93
491	1.80
492	2.52
493	2.86
494	2.95
495	2.79
496	2.23
497	2.41
498	2.08
499	1.92
500	1.81
501	2.25
502	1.99
503	2.11
504	2.21
505	1.85
506	2.26
507	1.90
508	1.74
509	1.71
510	1.64
511	1.31
512	1.23
513	1.12
514	1.31
515	1.19
516	1.29
517	1.39
518	1.59
519	1.40
520	1.54
521	1.54
522	2.21
523	2.11
524	2.54
525	2.59
526	2.51
