1	1.01
2	1.09
3	1.07
4	1.01
5	1.05
6	1.53
7	1.61
8	1.59
9	1.33
10	1.47
11	2.01
12	3.82
13	5.91
14	5.73
15	4.78
16	4.52
17	4.26
18	3.25
19	3.35
20	2.96
21	2.52
22	2.13
23	1.88
24	1.88
25	2.17
26	1.81
27	1.52
28	1.40
29	1.27
30	1.15
31	1.08
32	0.930
33	0.900
34	1.01
35	1.19
36	1.08
37	0.970
38	1.03
39	1
40	0.910
41	0.820
42	0.850
43	0.850
44	0.950
45	1.47
46	1.75
47	1.78
48	2.19
49	1.61
50	1.71
51	1.88
52	1.74
53	1.62
54	1.44
55	1.94
56	1.67
57	1.68
58	1.78
59	1.89
60	1.65
61	1.72
62	2.06
63	2.32
64	2.58
65	2.89
66	3.02
67	2.49
68	2.15
69	1.93
70	1.87
71	1.69
72	1.53
73	1.40
74	1.53
75	1.58
76	1.65
77	1.93
78	1.95
79	2.14
80	1.84
81	1.91
82	1.92
83	1.64
84	1.56
85	1.58
86	1.48
87	1.33
88	1.21
89	1.17
90	1.02
91	1.24
92	1.14
93	1.09
94	1.55
95	1.56
96	1.41
97	1.55
98	1.52
99	1.29
100	1.46
101	1.20
102	1.11
103	1.13
104	1.16
105	1.19
106	1.38
107	1.41
108	1.51
109	1.51
110	1.48
111	1.45
112	1.25
113	1.19
114	1.25
115	1.26
116	1.32
117	1.07
118	1
119	0.990
120	1.39
121	1.30
122	1.40
123	1.66
124	1.45
125	1.62
126	1.62
127	1.55
128	1.41
129	1.36
130	1.48
131	1.23
132	1.25
133	1.29
134	1.14
135	1.30
136	1.43
137	2.03
138	2.36
139	2.27
140	2.42
141	2.32
142	2.20
143	2.38
144	2.26
145	1.83
146	1.74
147	1.48
148	1.26
149	1.19
150	1.28
151	1.20
152	1.62
153	1.39
154	1.15
155	1.07
156	1.07
157	1.03
158	1.04
159	1.06
160	1.07
161	1.28
162	1.78
163	2.41
164	1.77
165	1.61
166	1.54
167	1.77
168	2.32
169	2.28
170	2.03
171	3.37
172	5.91
173	5.18
174	5.25
175	3.88
176	3.76
177	3.41
178	2.50
179	2.23
180	1.90
181	1.64
182	1.46
183	1.21
184	1.12
185	1.13
186	0.900
187	0.950
188	0.950
189	0.950
190	0.970
191	0.940
192	0.910
193	1.04
194	1.02
195	1
196	1.04
197	1.03
198	1.12
199	1.25
200	1.17
201	1.30
202	1.59
203	1.70
204	2
205	2.62
206	2.60
207	2.92
208	3.88
209	3.46
210	3.33
211	3.22
212	2.59
213	2.01
214	1.80
215	1.43
216	1.54
217	1.17
218	1.24
219	1.18
220	1.22
221	1.21
222	1.12
223	1.01
224	1.04
225	0.910
226	0.960
227	1.72
228	1.88
229	2.17
230	2.50
231	2.32
232	2.06
233	2.18
234	1.92
235	1.90
236	1.69
237	1.55
238	1.41
239	1.65
240	1.61
241	1.40
242	1.50
243	1.49
244	1.46
245	1.37
246	1.26
247	1.13
248	1.16
249	1.17
250	1.09
251	1.30
252	1.46
253	1.47
254	1.61
255	1.69
256	2.05
257	1.93
258	1.94
259	2.37
260	2.51
261	2.62
262	2.85
263	2.50
264	2.79
265	3.36
266	3.41
267	3.27
268	3.70
269	3.67
270	3.28
271	3.23
272	3.38
273	3.04
274	2.79
275	2.84
276	2.48
277	2.37
278	2.18
279	1.92
280	1.85
281	1.87
282	2.33
283	3.28
284	2.73
285	2.58
286	2.41
287	2.26
288	2.16
289	2.19
290	2.08
291	2.67
292	2.88
293	2.29
294	1.94
295	2.04
296	1.80
297	1.61
298	1.53
299	1.52
300	1.69
301	1.82
302	1.95
303	1.85
304	1.60
305	1.71
306	1.97
307	1.67
308	1.33
309	1.33
310	1.48
311	1.53
312	1.43
313	1.56
314	1.84
